X,Y,OBJECTID,codigo,uf,codigo_anterior,regime,enquadramento,responsavel,latitude,longitude,corpo_hidrico,ano,contagem,media,minimo,maximo,stddev,variancia
-43.06487778,-22.9417305599999,153,00RJ22JC0200,RJ,,lotico,12,INEA,-22.94173056,-43.06487778,Rio Jacaré,2017,10,"27,18","22,30","32,20","4,10","16,83"
-43.03365833,-22.9453888899999,154,00RJ22JM0300,RJ,,lotico,99,INEA,-22.94538889,-43.03365833,Rio João Mendes,2017,10,"36,58","28,20","44,80","7,05","49,69"
-43.05761111,-22.94871111,155,00RJ22SA0720,RJ,,lotico,12,INEA,-22.94871111,-43.05761111,Rio Santo Antônio,2017,10,"28,24","15,60","32,60","6,72","45,13"
-43.03011667,-22.9487666699999,156,00RJ22VL0350,RJ,,lotico,99,INEA,-22.94876667,-43.03011667,Rio da Vala,2017,10,"27,60","16,50","32,80","6,16","37,92"
-42.82858333,-22.9196111099999,157,00RJ24AM0000,RJ,,lotico,12,INEA,-22.91961111,-42.82858333,Canal Aeroporto de Marica.,2017,4,"27,20","26,30","28,10","1,04","1,08"
-42.86038889,-22.92836111,158,00RJ24BU0010,RJ,,lotico,12,INEA,-22.92836111,-42.86038889,Canal do Buriche,2017,2,"51,00","51,00","51,00","0,00","0,00"
-42.8899722199999,-22.94586111,159,00RJ24CI0005,RJ,,lotico,12,INEA,-22.94586111,-42.88997222,Canal de Itaipuaçu,2017,2,"54,30","54,30","54,30","0,00","0,00"
-42.719275,-22.91169444,160,00RJ24CR0040,RJ,,lotico,12,INEA,-22.91169444,-42.719275,Rio Caranguejo,2017,2,"69,30","69,30","69,30","0,00","0,00"
-42.84025,-22.91211111,161,00RJ24LU0010,RJ,,lotico,12,INEA,-22.91211111,-42.84025,Rio Ludigero,2017,2,"39,30","39,30","39,30","0,00","0,00"
-42.82055833,-22.91119444,162,00RJ24MN0010,RJ,,lotico,99,INEA,-22.91119444,-42.82055833,Rio Mombuca,2017,2,"56,50","56,50","56,50","0,00","0,00"
-42.63931944,-22.9157999999999,163,00RJ31GJ0010,RJ,,lotico,12,INEA,-22.9158,-42.63931944,Rio Grande Jaconé,2017,8,"80925,00","78,30","83,70","2,04","4,17"
-42.56529167,-22.85515278,164,00RJ31JN0500,RJ,,lotico,12,INEA,-22.85515278,-42.56529167,Rio Jundiá,2017,10,"61,08","49,00","67,60","7,09","50,24"
-42.4835583299999,-22.9033694399999,165,00RJ31PD0230,RJ,,lotico,12,INEA,-22.90336944,-42.48355833,Rio do Padre,2017,10,"22,78","17,50","26,80","3,58","12824,00"
-42.6056555599999,-22.88533333,166,00RJ31RD0015,RJ,,lotico,12,INEA,-22.88533333,-42.60565556,Rio Roncador,2017,6,"65,43","43,50","78,70","17,11","292,87"
-42.51197222,-22.8575416699999,167,00RJ31SE0200,RJ,,lotico,12,INEA,-22.85754167,-42.51197222,Rio Seco,2017,10,"61,60","47,50","77,10","12,56","157,87"
-42.58656667,-22.85404167,168,00RJ31TN0020,RJ,,lotico,12,INEA,-22.85404167,-42.58656667,Rio Tinguí,2017,10,"64,94","58,50","74,80","6,38","40,72"
-41.68277778,-22.0541669999999,169,00RJ32MB0010,RJ,,lotico,12,INEA,-22.054167,-41.68277778,Informação não disponível,2017,4,"71,40","68,10","74,70","3,81","14,52"
-41.39833333,-21.8186111099999,170,00RJ32UR0030,RJ,,lotico,12,INEA,-21.81861111,-41.39833333,Rio Ururai,2017,4,"70,15","69,50","70,80","0,75","0,56"
-44.7251029999999,-22.525269,171,01RJ02FN0130,RJ,,lentico,2,INEA,-22.525269,-44.725103,Reservatório de Funil – Queluz.,2017,26,"64,27","46,70","71,00","8,30","68,88"
-44.5665777799999,-22.5287527799999,172,01RJ02FN0150,RJ,,lentico,99,INEA,-22.52875278,-44.56657778,Reservatório de Funil,2017,16,"76,66","60,00","86,70","10,50","110,22"
-43.8391809999999,-22.482231,173,01RJ02SC0200,RJ,,lentico,2,INEA,-22.482231,-43.839181,Represa de Santa Cecília,2017,24,"62,39","56,40","67,90","3,97","15,74"
-43.8820944399999,-22.70251389,174,01RJ12LG0399,RJ,,lentico,1,INEA,-22.70251389,-43.88209444,Reservatório de Lajes,2017,10,"70,46","65,10","75,60","3,97","15,77"
-43.3433939999999,-22.957592,175,01RJ20AN0040,RJ,,lotico,12,INEA,-22.957592,-43.343394,Rio do Anil,2017,10,"22,80","19,20","25,60","2,17","4,71"
-43.3019389999999,-22.988447,176,01RJ20CC0000,RJ,00RJ20CC0000,lotico,12,INEA,-22.988447,-43.301939,Rio Cachoeira,2017,10,"41,60","28,70","51,40","8,27","68,39"
-43.4146059999999,-22.974758,177,01RJ20CM0220,RJ,00RJ20CM0220,lotico,12,INEA,-22.974758,-43.414606,Rio Camorim,2017,10,"60,32","54,40","65,30","4,51","20,33"
-43.35773611,-22.95466111,178,01RJ20FN0090,RJ,,lotico,99,INEA,-22.95466111,-43.35773611,Arroio Fundo,2017,10,"24,70","18,00","28,60","3,91","15,32"
-43.357744,-22.9547889999999,179,01RJ20FN0100,RJ,00RJ20FN0100,lotico,12,INEA,-22.954789,-43.357744,Arroio Fundo,2017,10,"20,88","17,60","24,00","2,24","5,02"
-43.382597,-22.9358829999999,180,01RJ20GN0400,RJ,,lotico,12,INEA,-22.935883,-43.382597,Rio Guerenguê,2017,10,"20,66","17,40","24,10","2,42","5,85"
-43.370936,-22.925922,181,01RJ20GR0140,RJ,,lotico,12,INEA,-22.925922,-43.370936,Rio Grande,2017,10,"25,14","17,90","28,70","4,07","16,54"
-43.41907222,-22.9182388899999,182,01RJ20GR0144,RJ,,lotico,99,INEA,-22.91823889,-43.41907222,Rio Grande,2017,10,"40,50","30,80","45,60","5,55","30,75"
-43.414722,-22.987364,183,01RJ20MN0240,RJ,,lotico,12,INEA,-22.987364,-43.414722,Rio do Marinho,2017,10,"25,94","20,40","33,50","4,63","21,44"
-43.395158,-22.9612329999999,184,01RJ20PN0480,RJ,,lotico,12,INEA,-22.961233,-43.395158,Rio Pavuninha,2017,10,"17,56","16,10","20,10","1,43","2,05"
-43.37913889,-22.9731083299999,185,01RJ20PV0180,RJ,,lotico,99,INEA,-22.97310833,-43.37913889,Arroio Pavuna,2017,10,"16,26","14,30","17,30","1,14","1,31"
-43.335436,-22.965031,186,01RJ20RT0020,RJ,,lotico,12,INEA,-22.965031,-43.335436,Rio Retiro,2017,10,"23,82","20,60","27,40","2,50","6,24"
-47.653179,-15.498994,187,20000900,DF,,lotico,2,ADASA,-15.498994,-47.653179,Informação não disponível,2017,8,"68025,00","59,00","73,30","5,79","33,51"
-47.7420529999999,-15.5281909999999,188,20000950,DF,,lotico,2,ADASA,-15.528191,-47.742053,Informação não disponível,2017,8,"71,85","64,70","77,00","5,23","27,40"
-47.81594,-15.523187,189,20001050,DF,,lotico,2,ADASA,-15.523187,-47.81594,Informação não disponível,2017,8,"77025,00","73,40","79,70","2,53","6,39"
-47.880108,-15.604025,190,20001130,DF,,lotico,2,ADASA,-15.604025,-47.880108,Informação não disponível,2017,8,"72575,00","62,90","79,40","7,03","49,46"
-47.854282,-15.5009659999999,191,20001200,DF,,lotico,2,ADASA,-15.500966,-47.854282,Informação não disponível,2017,8,"68,10","62,00","76,70","5,72","32,67"
-47.98166667,-15.4541669999999,192,20001300,DF,,lotico,2,ADASA,-15.454167,-47.98166667,SALINAS,2017,8,"67,70","58,00","76,00","7,82","61,13"
-48.0570759999999,-15.503366,193,20001400,DF,,lotico,2,ADASA,-15.503366,-48.057076,Informação não disponível,2017,8,"78375,00","71,90","86,30","5,53","30,55"
-48.14068,-15.49819,194,20008000,DF,,lotico,2,ADASA,-15.49819,-48.14068,Informação não disponível,2017,8,"73,05","62,50","78,70","6,72","45,17"
-47.34083333,-15.5836111099999,195,42450050,DF,,lotico,12,ADASA,-15.58361111,-47.34083333,RIBEIRÃO SANTA RITA,2017,8,"72925,00","64,50","81,10","7,55","56,98"
-47.395096,-15.625688,196,42450130,DF,,lotico,2,ADASA,-15.625688,-47.395096,Informação não disponível,2017,4,"73,15","72,10","74,20","1,21","1,47"
-47.36815,-15.6431899999999,197,42450160,DF,,lotico,2,ADASA,-15.64319,-47.36815,Informação não disponível,2017,4,"74,35","71,10","77,60","3,75","14,08"
-47.31898,-15.710967,198,42450330,DF,,lotico,2,ADASA,-15.710967,-47.31898,Informação não disponível,2017,8,"75,50","67,40","83,20","6,50","42,31"
-47.368982,-15.8373569999999,199,42450360,DF,,lotico,2,ADASA,-15.837357,-47.368982,Rio Preto,2017,8,"65,00","59,90","74,40","5,95","35,39"
-47.398987,-15.772635,200,42450370,DF,,lentico,2,ADASA,-15.772635,-47.398987,Informação não disponível,2017,8,"74,95","71,70","78,90","3,03","9,20"
-47.394262,-15.8198609999999,201,42450380,DF,,lotico,2,ADASA,-15.819861,-47.394262,Informação não disponível,2017,8,"69925,00","62,70","77,20","5,51","30,40"
-47.449541,-15.7812489999999,202,42450390,DF,,lotico,2,ADASA,-15.781249,-47.449541,Informação não disponível,2017,8,"70625,00","66,30","75,70","3,79","14,34"
-47.385368,-15.845967,203,42450510,DF,,lotico,2,ADASA,-15.845967,-47.385368,Informação não disponível,2017,8,"69,10","60,30","78,80","7,84","61,48"
-47.3637009999999,-15.942922,204,42450600,DF,,lotico,2,ADASA,-15.942922,-47.363701,Informação não disponível,2017,8,"71925,00","70,10","74,60","1,78","3,15"
-47.560937,-15.8051399999999,205,42450710,DF,,lotico,2,ADASA,-15.80514,-47.560937,Rio Jardim,2017,8,"69,40","64,30","72,50","3,42","11,71"
-47.560375,-15.827918,206,42450720,DF,,lotico,2,ADASA,-15.827918,-47.560375,Informação não disponível,2017,8,"72,70","68,80","77,70","3,43","11,78"
-47.523989,-15.8281909999999,207,42450730,DF,,lotico,2,ADASA,-15.828191,-47.523989,Informação não disponível,2017,8,"74,35","72,00","76,30","2,11","4,44"
-47.475649,-15.859859,208,42450740,DF,,lotico,2,ADASA,-15.859859,-47.475649,Informação não disponível,2017,8,"73,65","71,40","75,70","2,15","4,61"
-47.48538,-15.9037489999999,209,42450760,DF,,lotico,2,ADASA,-15.903749,-47.48538,Informação não disponível,2017,8,"73,30","71,00","76,40","2,24","5,04"
-47.445931,-15.947641,210,42450770,DF,,lotico,2,ADASA,-15.947641,-47.445931,Informação não disponível,2017,8,"70075,00","64,20","73,20","3,77","14,25"
-47.3986111099999,-15.97388889,211,42450900,DF,,lotico,2,ADASA,-15.97388889,-47.39861111,RIBEIRÃO JARDIM DF-100,2017,8,"75,20","73,50","78,80","2,25","5,05"
-47415,-16.0357999999999,212,42454000,DF,,lotico,12,ADASA,-16.0358,-47415,São Bernardo,2017,8,"72825,00","67,90","76,60","3,35","11,20"
-37.44547261,-9.95770464799995,213,49402500,SE,Lagoa do Rancho/L02,lentico,12,SEMARH/SRH,-9.957704648,-37.44547261,Riacho Jabuti,2017,2,"61,80","61,80","61,80","0,00","0,00"
-37.6013779899999,-10.11893441,214,49519000,SE,Algodoeiro/L01,lentico,12,SEMARH/SRH,-10.11893441,-37.60137799,Riacho Alagadiço,2017,2,"65,80","65,80","65,80","0,00","0,00"
-37.29150838,-9.91106177399996,215,49572000,SE,Rio Capivara/F06,lotico,12,SEMARH/SRH,-9.911061774,-37.29150838,Rio Capivara,2017,2,"48,50","48,50","48,50","0,00","0,00"
-37.22695383,-10.1936569499999,216,49619000,SE,Três Barras/L03,lentico,12,SEMARH/SRH,-10.19365695,-37.22695383,Gararu,2017,2,"68,70","68,70","68,70","0,00","0,00"
-37.40505608,-10.23667963,217,49650900,SE,N. S. da Glória/L06,lentico,12,SEMARH/SRH,-10.23667963,-37.40505608,Riacho Pau do Cedro,2017,2,"52,70","52,70","52,70","0,00","0,00"
-36.889091,-10.2465133699999,218,49700000,SE,Riacho Jacaré/F01,lotico,12,SEMARH/SRH,-10.24651337,-36.889091,Riacho Jacaré,2017,2,"47,30","47,30","47,30","0,00","0,00"
-36.84251983,-10.20656516,219,49704000,SE,Comporta/L04,lentico,12,SEMARH/SRH,-10.20656516,-36.84251983,Riacho Jacaré,2017,2,"44,10","44,10","44,10","0,00","0,00"
-36.63015969,-10.4682341299999,220,49744000,SE,Betume/F02,lotico,12,SEMARH/SRH,-10.46823413,-36.63015969,Rio Betume,2017,2,"68,20","68,20","68,20","0,00","0,00"
-36.6682344,-10.4278384099999,221,49745000,SE,Santo Antônio/F03,lotico,12,SEMARH/SRH,-10.42783841,-36.6682344,Rio Santo Antonio,2017,2,"64,30","64,30","64,30","0,00","0,00"
-36.80771635,-10.36977954,222,49746000,SE,Rio dos Pilões/F04,lotico,12,SEMARH/SRH,-10.36977954,-36.80771635,Rio dos Pilões,2017,2,"48,70","48,70","48,70","0,00","0,00"
-36.77937192,-10.5736974599999,223,49796000,SE,Rio Papagaio/F05,lotico,12,SEMARH/SRH,-10.57369746,-36.77937192,Rio Papagaio,2017,2,"47,00","47,00","47,00","0,00","0,00"
-37.1856386499999,-10.3653285,224,50021000,SE,Cumbe/L05,lentico,12,SEMARH/SRH,-10.3653285,-37.18563865,Riacho Marmelo,2017,2,"53,60","53,60","53,60","0,00","0,00"
-36.9582279599999,-10.5900008699999,225,50040000,SE,ANA/Japaratuba,lotico,12,ANA/SEMARH,-10.59000087,-36.95822796,Rio Japaratuba,2017,2,"69,30","69,30","69,30","0,00","0,00"
-36.91388212,-10.5805993499999,226,50042000,SE,ANA/Japaratuba Mirim,lotico,12,ANA/SEMARH,-10.58059935,-36.91388212,Rio Japaratuba Mirim,2017,2,"50,50","50,50","50,50","0,00","0,00"
-37.08491665,-10.4411289499999,227,50042500,SE,Rio Japaratuba/F07,lotico,12,SEMARH/SRH,-10.44112895,-37.08491665,Rio Japaratuba,2017,2,"61,10","61,10","61,10","0,00","0,00"
-37.11478197,-10.46189013,228,50042800,SE,Riacho da Aldeia/F09,lotico,12,SEMARH/SRH,-10.46189013,-37.11478197,Riacho da Aldeia,2017,2,"64,30","64,30","64,30","0,00","0,00"
-36.9131301699999,-10.5810191899999,229,50043000,SE,ANA/Japaratuba Mirim,lotico,12,ANA/SEMARH,-10.58101919,-36.91313017,Rio Japaratuba Mirim,2017,2,"52,10","52,10","52,10","0,00","0,00"
-37.02803463,-10.5302714699999,230,50043400,SE,Rio Lagartixo/F10,lotico,12,SEMARH/SRH,-10.53027147,-37.02803463,Rio Lagartixo,2017,2,"62,20","62,20","62,20","0,00","0,00"
-37.11303158,-10.5426584099999,231,50043500,SE,Riacho Sangradouro/F08,lotico,12,SEMARH/SRH,-10.54265841,-37.11303158,Riacho Sangradouro,2017,2,"59,60","59,60","59,60","0,00","0,00"
-37.11246484,-10.59654942,232,50046000,SE,ANA/Siriri,lotico,12,ANA/SEMARH,-10.59654942,-37.11246484,Rio Siriri,2017,2,"68,10","68,10","68,10","0,00","0,00"
-37.03468192,-10.6965986399999,233,50047000,SE,ANA/Siriri,lotico,12,ANA/SEMARH,-10.69659864,-37.03468192,Rio Siriri,2017,2,"51,40","51,40","51,40","0,00","0,00"
-37.1911075799999,-10.66340987,234,50080000,SE,ANA/Rio Sergipe,lotico,12,ANA/SEMARH,-10.66340987,-37.19110758,Rio Sergipe,2017,2,"54,00","54,00","54,00","0,00","0,00"
-37.30102049,-10.64360347,235,50080300,SE,Riacho Cajueiro dos Veados/F20,lotico,12,SEMARH/SRH,-10.64360347,-37.30102049,Rcho Cajueiro dos Veados,2017,2,"60,80","60,80","60,80","0,00","0,00"
-37.3668935499999,-10.63743514,236,50080600,SE,Jacarecica/F12,lotico,12,SEMARH/SRH,-10.63743514,-37.36689355,Rio Jacarecica,2017,2,"52,80","52,80","52,80","0,00","0,00"
-37.1783310599999,-10.8988872699999,237,50080700,SE,Poxim Mirim/F15,lotico,12,SEMARH/SRH,-10.89888727,-37.17833106,Rio Poxim Mirim,2017,2,"69,00","69,00","69,00","0,00","0,00"
-37.1861089,-10.91944476,238,50080800,SE,Poxim Açú/F14,lotico,12,SEMARH/SRH,-10.91944476,-37.1861089,Rio Poxim Açú,2017,2,"74,90","74,90","74,90","0,00","0,00"
-37.35974594,-10.6751157699999,239,50081000,SE,Jacarecica I/L09,lentico,12,SEMARH/SRH,-10.67511577,-37.35974594,Jacarecica,2017,2,"61,00","61,00","61,00","0,00","0,00"
-37.28794211,-10.72194881,240,50082000,SE,Jacarecica II/L10,lentico,12,SEMARH/SRH,-10.72194881,-37.28794211,Jacarecica,2017,2,"70,60","70,60","70,60","0,00","0,00"
-37.22663675,-10.7632081699999,241,50083000,SE,Cotinguiba/F17,lotico,12,SEMARH/SRH,-10.76320817,-37.22663675,Rio Cotinguiba,2017,2,"69,40","69,40","69,40","0,00","0,00"
-37.2132392899999,-10.7125161,242,50084000,SE,Jacarecica/F19,lotico,12,SEMARH/SRH,-10.7125161,-37.21323929,Rio Jacarecica,2017,2,"62,00","62,00","62,00","0,00","0,00"
-37.18915269,-10.80296606,243,50085000,SE,Cotinguiba/F18,lotico,12,SEMARH/SRH,-10.80296606,-37.18915269,Rio Cotinguiba,2017,2,"45,30","45,30","45,30","0,00","0,00"
-37.69893554,-10.3657628399999,244,50101000,SE,Carira/L13,lentico,12,SEMARH/SRH,-10.36576284,-37.69893554,Grutião do Carira,2017,2,"52,00","52,00","52,00","0,00","0,00"
-37.57134676,-10.55144367,245,50126000,SE,Coité/L14,lentico,12,SEMARH/SRH,-10.55144367,-37.57134676,Coité,2017,2,"62,90","62,90","62,90","0,00","0,00"
-37.2466523699999,-10.5229057499999,246,50150050,SE,Sergipe/F11***,lotico,12,SEMARH/SRH,-10.52290575,-37.24665237,Rio Sergipe,2017,2,"49,30","49,30","49,30","0,00","0,00"
-37.4379555799999,-10.5232101999999,247,50150200,SE,Ribeirópolis/L07,lentico,12,SEMARH/SRH,-10.5232102,-37.43795558,Riacho do Coqueiro,2017,2,"57,80","57,80","57,80","0,00","0,00"
-38.19048902,-10.73465644,248,50152500,SE,Amargosa/L17,lentico,12,SEMARH/SRH,-10.73465644,-38.19048902,Informação não disponível,2017,2,"68,40","68,40","68,40","0,00","0,00"
-38.9999936799999,-10.6443725899999,249,50169500,SE,ANA/Vaza Barris,lotico,12,ANA/SEMARH,-10.64437259,-38.99999368,Rio Vaza Barris,2017,2,"66,70","66,70","66,70","0,00","0,00"
-37.7957487899999,-10.7585885399999,250,50175000,SE,Taboca/L15,lentico,12,SEMARH/SRH,-10.75858854,-37.79574879,Taboca,2017,2,"59,90","59,90","59,90","0,00","0,00"
-37.4519420399999,-10.79832744,251,50181000,SE,Poção da Ribeira/L12,lentico,12,SEMARH/SRH,-10.79832744,-37.45194204,Traíras,2017,2,"60,20","60,20","60,20","0,00","0,00"
-37.41006491,-10.66804353,252,50181800,SE,Itabaiana/L08,lentico,12,SEMARH/SRH,-10.66804353,-37.41006491,Riacho Marcela,2017,2,"48,70","48,70","48,70","0,00","0,00"
-37.5257397999999,-10.7626221899999,253,50183000,SE,Lomba/F22,lotico,12,SEMARH/SRH,-10.76262219,-37.5257398,Rio Lomba,2017,2,"57,90","57,90","57,90","0,00","0,00"
-37.4653456299999,-10.71380561,254,50183500,SE,Rio das Traíras/F23,lotico,12,SEMARH/SRH,-10.71380561,-37.46534563,Rio das Traíras,2017,2,"58,50","58,50","58,50","0,00","0,00"
-37.58050157,-10.83679208,255,50186000,SE,Rio Vaza Barris/F21,lotico,12,SEMARH/SRH,-10.83679208,-37.58050157,Vaza Barris,2017,2,"44,80","44,80","44,80","0,00","0,00"
-37.2107813,-10.91748374,256,50187200,SE,Poxim/L11,lentico,12,SEMARH/SRH,-10.91748374,-37.2107813,Poxim Açu,2017,2,"81,00","81,00","81,00","0,00","0,00"
-37.0971332,-10.92154382,257,50188000,SE,DESO - Aracaju/L19,lentico,12,SEMARH/SRH,-10.92154382,-37.0971332,Rio Poxim,2017,2,"63,00","63,00","63,00","0,00","0,00"
-37.35135115,-10.13674466,258,50191000,SE,ANA/Vaza Barris,lotico,12,ANA/SEMARH,-10.13674466,-37.35135115,Rio Vaza Barris,2017,2,"63,60","63,60","63,60","0,00","0,00"
-37.14507952,-10.96879911,259,50192500,SE,Pitanga/F16,lotico,12,SEMARH/SRH,-10.96879911,-37.14507952,Rio Pitanga,2017,2,"68,60","68,60","68,60","0,00","0,00"
-37.49907474,-11.0024470999999,260,50194000,SE,Piautinga/F37,lotico,12,SEMARH/SRH,-11.0024471,-37.49907474,Rio Piauitinga,2017,2,"70,90","70,90","70,90","0,00","0,00"
-37.4948926,-11.0582279299999,261,50195500,SE,Riacho Grilo/F38,lotico,12,SEMARH/SRH,-11.05822793,-37.4948926,Riacho Grilo,2017,2,"64,80","64,80","64,80","0,00","0,00"
-37.3810018099999,-11.0644561199999,262,50196000,SE,Rio Fundo/F43,lotico,12,SEMARH/SRH,-11.06445612,-37.38100181,Rio Fundo,2017,2,"57,60","57,60","57,60","0,00","0,00"
-37.3939657999999,-11.1390562899999,263,50196800,SE,Calumbi/Rio Quebradas/F39,lotico,12,SEMARH/SRH,-11.13905629,-37.3939658,Rio Calumbi/Rio Quebradas,2017,2,"60,80","60,80","60,80","0,00","0,00"
-37.2683043599999,-11.07494156,264,50197000,SE,Rio Tejubeba/F24,lotico,12,SEMARH/SRH,-11.07494156,-37.26830436,Rio Tejupeba,2017,2,"31,40","31,40","31,40","0,00","0,00"
-37.58716808,-11.10096887,265,50200000,SE,Rio Piauí/F25,lotico,12,SEMARH/SRH,-11.10096887,-37.58716808,Rio Piauí,2017,2,"74,50","74,50","74,50","0,00","0,00"
-37.74426778,-10.9897615199999,266,50203000,SE,Rio Piauí /F42,lotico,12,SEMARH/SRH,-10.98976152,-37.74426778,Rio Piauí,2017,2,"63,30","63,30","63,30","0,00","0,00"
-37.73191422,-10.9466163,267,50205000,SE,Rio Jacaré/F41,lotico,12,SEMARH/SRH,-10.9466163,-37.73191422,Rio Jacaré,2017,2,"62,50","62,50","62,50","0,00","0,00"
-37.66763672,-10.95863027,268,50210000,SE,Dionísio Machado/L16,lentico,12,SEMARH/SRH,-10.95863027,-37.66763672,Piauí,2017,2,"46,80","46,80","46,80","0,00","0,00"
-37.64111021,-11.21630683,269,50221000,SE,Riacho Areais/F34,lotico,12,SEMARH/SRH,-11.21630683,-37.64111021,Riacho Areais,2017,2,"64,10","64,10","64,10","0,00","0,00"
-37.59763041,-11.26875333,270,50222000,SE,Riacho Sapé/Doce/F35,lotico,12,SEMARH/SRH,-11.26875333,-37.59763041,Rcho. Sapé/Doce ou Saboeiro,2017,2,"69,00","69,00","69,00","0,00","0,00"
-37.34882289,-11.19430145,271,50229500,SE,Rio Fundo/F28,lotico,12,SEMARH/SRH,-11.19430145,-37.34882289,Rio Fundo,2017,2,"60,70","60,70","60,70","0,00","0,00"
-37.4308909499999,-11.1759208299999,272,50229600,SE,Riachão/F40,lotico,12,SEMARH/SRH,-11.17592083,-37.43089095,Rio Riachão,2017,2,"55,70","55,70","55,70","0,00","0,00"
-37.3918667099999,-11.25561419,273,50229800,SE,Biriba/F36,lotico,12,SEMARH/SRH,-11.25561419,-37.39186671,Rio Biriba,2017,2,"49,00","49,00","49,00","0,00","0,00"
-37.4420539499999,-11.26614267,274,50230000,SE,ANA/Piauitinga,lotico,12,ANA/SEMARH,-11.26614267,-37.44205395,Rio Piauitinga,2017,2,"40,50","40,50","40,50","0,00","0,00"
-37.9106163499999,-11.05506553,275,50240000,SE,Jabiberi/L18,lentico,12,SEMARH/SRH,-11.05506553,-37.91061635,Jabiberi,2017,2,"68,50","68,50","68,50","0,00","0,00"
-37.62003078,-11.40141375,276,50241000,SE,Pagão/Guararema/Riachão/F31,lotico,12,SEMARH/SRH,-11.40141375,-37.62003078,Rio Pagão/Guararema/Riachão,2017,2,"53,90","53,90","53,90","0,00","0,00"
-37.5531445399999,-11.3449737399999,277,50243000,SE,Pagão/Guararema/F29,lotico,12,SEMARH/SRH,-11.34497374,-37.55314454,Rio Pagão/Guararema,2017,2,"60,30","60,30","60,30","0,00","0,00"
-37.45018642,-11.34638569,278,50244000,SE,João Dias/Ariquitiba/F33,lotico,12,SEMARH/SRH,-11.34638569,-37.45018642,Rio João Dias/Ariquitiba,2017,2,"50,90","50,90","50,90","0,00","0,00"
-37.4726862699999,-11.35520932,279,50245000,SE,Guararema/F30,lotico,12,SEMARH/SRH,-11.35520932,-37.47268627,Rio Guararema,2017,2,"57,20","57,20","57,20","0,00","0,00"
-37.4736614299999,-11.3561817299999,280,50245100,SE,Sapucaia/F32,lotico,12,SEMARH/SRH,-11.35618173,-37.47366143,Rio Sapucaia,2017,2,"58,90","58,90","58,90","0,00","0,00"
-37.7569296099999,-11.4384724499999,281,50275000,SE,Riacho Água Branca/F46,lotico,12,SEMARH/SRH,-11.43847245,-37.75692961,Riacho Água Branca,2017,2,"52,20","52,20","52,20","0,00","0,00"
-37.7143492499999,-11.51477155,282,50277000,SE,Riacho Brejo/F47,lotico,12,SEMARH/SRH,-11.51477155,-37.71434925,Riacho Brejo,2017,2,"74,30","74,30","74,30","0,00","0,00"
-37.49133696,-11.47374948,283,50285000,SE,Rio Guararema ou Indiaroba/F27,lotico,12,SEMARH/SRH,-11.47374948,-37.49133696,Rio Guararema ou Indiaroba,2017,2,"60,90","60,90","60,90","0,00","0,00"
-37.6639077199999,-11.4816696899999,284,50286000,SE,Itamirim/F44,lotico,12,SEMARH/SRH,-11.48166969,-37.66390772,Rio Itamirim,2017,2,"66,70","66,70","66,70","0,00","0,00"
-37.52871119,-11.5063972099999,285,50288000,SE,Rio Paripe/F45,lotico,12,SEMARH/SRH,-11.50639721,-37.52871119,Rio Paripe,2017,2,"58,10","58,10","58,10","0,00","0,00"
-47.596313,-16.041576,286,60019000,DF,,lotico,2,ADASA,-16.041576,-47.596313,Rio Samambaia,2017,8,"77,20","65,90","85,70","7,64","58,34"
-48.23,-15.71,287,60435000,DF,,lotico,2,ADASA,-15.71,-48.23,ALTO RIO DESCOBERTO,2017,8,"72225,00","61,60","83,60","9,07","82,20"
-48.21,-15.72,288,60435170,DF,,lentico,0,ADASA,-15.72,-48.21,BARRAGEM DO DESCOBERTO,2017,8,"75375,00","62,40","84,30","9,42","88,65"
-48.17,-15.74,289,60435200,DF,,lotico,2,ADASA,-15.74,-48.17,RIBEIRÃO RODEADOR,2017,8,"65825,00","50,00","80,90","12,13","147,13"
-48.1683333299999,-15.75472222,290,60435405,DF,,lotico,2,ADASA,-15.75472222,-48.16833333,RIBEIRÃO DAS PEDRAS,2017,8,"67225,00","59,50","73,70","5,44","29,57"
