X,Y,OBJECTID,codigo,uf,codigo_anterior,regime,enquadramento,responsavel,latitude,longitude,corpo_hidrico,Ano_1,Cont_1,Media_1,Min_1,Max_1,Stddev_1,Variance_1
-44.04639722,-22.93880833,146,00RJ12SC0490,RJ,,lotico,12,INEA,-22.93880833,-44.04639722,Rio do Saco,2017,8,60.5,59.9,61,0.459813626840255,0.211428571427989
-43.734989,-22.897392,147,00RJ12SF0080,RJ,,lotico,12,INEA,-22.897392,-43.734989,Canal de São Francisco,2017,8,66.75,61.2,72.3,5.82727576635468,33.9571428571445
-44.00388889,-22.9379999999999,148,00RJ12SH0300,RJ,,lotico,12,INEA,-22938,-44.00388889,Rio Sahy,2017,6,72.4,65.7,75.9,5.1915315659255,26.9520000000009
-43.6681805599999,-22.637142,149,00RJ12SN0331,RJ,,lotico,2,INEA,-22.637142,-43.66818056,Rio Santana,2017,26,61.9,41,71,10.1301924957031,102.620799999999
-43.6229888899999,-22.6424972199999,150,00RJ12SP0310,RJ,,lotico,2,INEA,-22.64249722,-43.62298889,Rio São Pedro,2017,14,69.9428571428571,62.9,74.9,4.43616505999961,19.6795604395614
-43.703764,-22.919931,151,00RJ12VS0660,RJ,,lotico,12,INEA,-22.919931,-43.703764,Vala do Sangue,2017,8,22725,19.1,25.8,2.73221521846285,7.46500000000002
-43.06899444,-22.93891389,152,00RJ22AZ0100,RJ,,lotico,12,INEA,-22.93891389,-43.06899444,Rio Arrozal,2017,10,34.76,25,45.1,8.69957853385247,75.6826666666667
-43.06487778,-22.9417305599999,153,00RJ22JC0200,RJ,,lotico,12,INEA,-22.94173056,-43.06487778,Rio Jacaré,2017,10,27.18,22.3,32.2,4.10279037837526,16.8328888888886
-43.03365833,-22.9453888899999,154,00RJ22JM0300,RJ,,lotico,99,INEA,-22.94538889,-43.03365833,Rio João Mendes,2017,10,36.58,28.2,44.8,7.04916070654269,49.6906666666654
-43.05761111,-22.94871111,155,00RJ22SA0720,RJ,,lotico,12,INEA,-22.94871111,-43.05761111,Rio Santo Antônio,2017,10,28.24,15.6,32.6,6.71800234858219,45.1315555555558
-43.03011667,-22.9487666699999,156,00RJ22VL0350,RJ,,lotico,99,INEA,-22.94876667,-43.03011667,Rio da Vala,2017,10,27.6,16.5,32.8,6.15828258887528,37.9244444444444
-42.82858333,-22.9196111099999,157,00RJ24AM0000,RJ,,lotico,12,INEA,-22.91961111,-42.82858333,Canal Aeroporto de Marica.,2017,4,27.2,26.3,28.1,1.03923048454129,1.07999999999993
-42.86038889,-22.92836111,158,00RJ24BU0010,RJ,,lotico,12,INEA,-22.92836111,-42.86038889,Canal do Buriche,2017,2,51,51,51,0,0
-42.8899722199999,-22.94586111,159,00RJ24CI0005,RJ,,lotico,12,INEA,-22.94586111,-42.88997222,Canal de Itaipuaçu,2017,2,54.3,54.3,54.3,0,0
-42.719275,-22.91169444,160,00RJ24CR0040,RJ,,lotico,12,INEA,-22.91169444,-42.719275,Rio Caranguejo,2017,2,69.3,69.3,69.3,0,0
-42.84025,-22.91211111,161,00RJ24LU0010,RJ,,lotico,12,INEA,-22.91211111,-42.84025,Rio Ludigero,2017,2,39.3,39.3,39.3,0,0
-42.82055833,-22.91119444,162,00RJ24MN0010,RJ,,lotico,99,INEA,-22.91119444,-42.82055833,Rio Mombuca,2017,2,56.5,56.5,56.5,0,0
-42.63931944,-22.9157999999999,163,00RJ31GJ0010,RJ,,lotico,12,INEA,-22.9158,-42.63931944,Rio Grande Jaconé,2017,8,80925,78.3,83.7,2.04293206655825,4.17357142857197
-42.56529167,-22.85515278,164,00RJ31JN0500,RJ,,lotico,12,INEA,-22.85515278,-42.56529167,Rio Jundiá,2017,10,61.08,49,67.6,7.08782994528888,50.2373333333338
-42.4835583299999,-22.9033694399999,165,00RJ31PD0230,RJ,,lotico,12,INEA,-22.90336944,-42.48355833,Rio do Padre,2017,10,22.78,17.5,26.8,3.58106129520286,12824
-42.6056555599999,-22.88533333,166,00RJ31RD0015,RJ,,lotico,12,INEA,-22.88533333,-42.60565556,Rio Roncador,2017,6,65.4333333333333,43.5,78.7,17.1135813512738,292.874666666666
-42.51197222,-22.8575416699999,167,00RJ31SE0200,RJ,,lotico,12,INEA,-22.85754167,-42.51197222,Rio Seco,2017,10,61.6,47.5,77.1,12.564500255349,157.866666666666
-42.58656667,-22.85404167,168,00RJ31TN0020,RJ,,lotico,12,INEA,-22.85404167,-42.58656667,Rio Tinguí,2017,10,64.94,58.5,74.8,6.38108315431017,40.7182222222211
-41.68277778,-22.0541669999999,169,00RJ32MB0010,RJ,,lotico,12,INEA,-22.054167,-41.68277778,Informação não disponível,2017,4,71.4,68.1,74.7,3.81051177665143,14.5199999999992
-41.39833333,-21.8186111099999,170,00RJ32UR0030,RJ,,lotico,12,INEA,-21.81861111,-41.39833333,Rio Ururai,2017,4,70.15,69.5,70.8,0.750555349945415,0.563333333331684
-44.7251029999999,-22.525269,171,01RJ02FN0130,RJ,,lentico,2,INEA,-22.525269,-44.725103,Reservatório de Funil – Queluz.,2017,26,64.2692307692308,46.7,71,8.29914546110722,68.8758153846165
-44.5665777799999,-22.5287527799999,172,01RJ02FN0150,RJ,,lentico,99,INEA,-22.52875278,-44.56657778,Reservatório de Funil,2017,16,76.6625,60,86.7,10.4983728898021,110.215833333333
-43.8391809999999,-22.482231,173,01RJ02SC0200,RJ,,lentico,2,INEA,-22.482231,-43.839181,Represa de Santa Cecília,2017,24,62.3916666666667,56.4,67.9,3.96691936839699,15.7364492753632
-43.8820944399999,-22.70251389,174,01RJ12LG0399,RJ,,lentico,1,INEA,-22.70251389,-43.88209444,Reservatório de Lajes,2017,10,70.46,65.1,75.6,3.97134178276742,15.7715555555543
-43.3433939999999,-22.957592,175,01RJ20AN0040,RJ,,lotico,12,INEA,-22.957592,-43.343394,Rio do Anil,2017,10,22.8,19.2,25.6,2.17050941281326,4.71111111111095
-43.3019389999999,-22.988447,176,01RJ20CC0000,RJ,00RJ20CC0000,lotico,12,INEA,-22.988447,-43.301939,Rio Cachoeira,2017,10,41.6,28.7,51.4,8.26989184397903,68.3911111111109
-43.4146059999999,-22.974758,177,01RJ20CM0220,RJ,00RJ20CM0220,lotico,12,INEA,-22.974758,-43.414606,Rio Camorim,2017,10,60.32,54.4,65.3,4.5084611811816,20.3262222222214
-43.35773611,-22.95466111,178,01RJ20FN0090,RJ,,lotico,99,INEA,-22.95466111,-43.35773611,Arroio Fundo,2017,10,24.7,18,28.6,3.9135093657171,15.3155555555555
-43.357744,-22.9547889999999,179,01RJ20FN0100,RJ,00RJ20FN0100,lotico,12,INEA,-22.954789,-43.357744,Arroio Fundo,2017,10,20.88,17.6,24,2.24043646541373,5.01955555555558
-43.382597,-22.9358829999999,180,01RJ20GN0400,RJ,,lotico,12,INEA,-22.935883,-43.382597,Rio Guerenguê,2017,10,20.66,17.4,24.1,2.41808004646474,5.84711111111093
-43.370936,-22.925922,181,01RJ20GR0140,RJ,,lotico,12,INEA,-22.925922,-43.370936,Rio Grande,2017,10,25.14,17.9,28.7,4.06644808155716,16.5359999999999
-43.41907222,-22.9182388899999,182,01RJ20GR0144,RJ,,lotico,99,INEA,-22.91823889,-43.41907222,Rio Grande,2017,10,40.5,30.8,45.6,5.54536843781465,30.7511111111109
-43.414722,-22.987364,183,01RJ20MN0240,RJ,,lotico,12,INEA,-22.987364,-43.414722,Rio do Marinho,2017,10,25.94,20.4,33.5,4.63062270830466,21.4426666666668
-43.395158,-22.9612329999999,184,01RJ20PN0480,RJ,,lotico,12,INEA,-22.961233,-43.395158,Rio Pavuninha,2017,10,17.56,16.1,20.1,1.43077290689718,2.04711111111101
-43.37913889,-22.9731083299999,185,01RJ20PV0180,RJ,,lotico,99,INEA,-22.97310833,-43.37913889,Arroio Pavuna,2017,10,16.26,14.3,17.3,1.14426104247818,1.30933333333325
-43.335436,-22.965031,186,01RJ20RT0020,RJ,,lotico,12,INEA,-22.965031,-43.335436,Rio Retiro,2017,10,23.82,20.6,27.4,2.49835501435996,6.24177777777756
-47.653179,-15.498994,187,20000900,DF,,lotico,2,ADASA,-15.498994,-47.653179,Informação não disponível,2017,8,68025,59,73.3,5.78884395071355,33.5107142857128
-47.7420529999999,-15.5281909999999,188,20000950,DF,,lotico,2,ADASA,-15.528191,-47.742053,Informação não disponível,2017,8,71.85,64.7,77,5.23422800966329,27.3971428571437
-47.81594,-15.523187,189,20001050,DF,,lotico,2,ADASA,-15.523187,-47.81594,Informação não disponível,2017,8,77025,73.4,79.7,2.52798621153524,6.39071428571229
-47.880108,-15.604025,190,20001130,DF,,lotico,2,ADASA,-15.604025,-47.880108,Informação não disponível,2017,8,72575,62.9,79.4,7.03313585820718,49.4649999999996
-47.854282,-15.5009659999999,191,20001200,DF,,lotico,2,ADASA,-15.500966,-47.854282,Informação não disponível,2017,8,68.1,62,76.7,5.71564269602041,32.6685714285715
-47.98166667,-15.4541669999999,192,20001300,DF,,lotico,2,ADASA,-15.454167,-47.98166667,SALINAS,2017,8,67.7,58,76,7.81865900084083,61.1314285714294
-48.0570759999999,-15.503366,193,20001400,DF,,lotico,2,ADASA,-15.503366,-48.057076,Informação não disponível,2017,8,78375,71.9,86.3,5.52675311552817,30.5450000000003
-48.14068,-15.49819,194,20008000,DF,,lotico,2,ADASA,-15.49819,-48.14068,Informação não disponível,2017,8,73.05,62.5,78.7,6.72118186885951,45.1742857142859
-47.34083333,-15.5836111099999,195,42450050,DF,,lotico,12,ADASA,-15.58361111,-47.34083333,RIBEIRÃO SANTA RITA,2017,8,72925,64.5,81.1,7.54884097063911,56.9849999999995
-47.395096,-15.625688,196,42450130,DF,,lotico,2,ADASA,-15.625688,-47.395096,Informação não disponível,2017,4,73.15,72.1,74.2,1.21243556529769,1.46999999999874
-47.36815,-15.6431899999999,197,42450160,DF,,lotico,2,ADASA,-15.64319,-47.36815,Informação não disponível,2017,4,74.35,71.1,77.6,3.75277674973257,14.0833333333333
-47.31898,-15.710967,198,42450330,DF,,lotico,2,ADASA,-15.710967,-47.31898,Informação não disponível,2017,8,75.5,67.4,83.2,6.50494317533124,42.3142857142884
-47.368982,-15.8373569999999,199,42450360,DF,,lotico,2,ADASA,-15.837357,-47.368982,Rio Preto,2017,8,65,59.9,74.4,5.94882941666439,35.3885714285716
-47.398987,-15.772635,200,42450370,DF,,lentico,2,ADASA,-15.772635,-47.398987,Informação não disponível,2017,8,74.95,71.7,78.9,3.03267915499573,9.1971428571456
-47.394262,-15.8198609999999,201,42450380,DF,,lotico,2,ADASA,-15.819861,-47.394262,Informação não disponível,2017,8,69925,62.7,77.2,5.5138138214073,30.4021428571421
-47.449541,-15.7812489999999,202,42450390,DF,,lotico,2,ADASA,-15.781249,-47.449541,Informação não disponível,2017,8,70625,66.3,75.7,3.78672493248292,14.3392857142878
-47.385368,-15.845967,203,42450510,DF,,lotico,2,ADASA,-15.845967,-47.385368,Informação não disponível,2017,8,69.1,60.3,78.8,7.84091831356494,61.479999999998
-47.3637009999999,-15.942922,204,42450600,DF,,lotico,2,ADASA,-15.942922,-47.363701,Informação não disponível,2017,8,71925,70.1,74.6,1.77502515072667,3.15071428571225
-47.560937,-15.8051399999999,205,42450710,DF,,lotico,2,ADASA,-15.80514,-47.560937,Rio Jardim,2017,8,69.4,64.3,72.5,3.42261387163154,11.7142857142847
-47.560375,-15.827918,206,42450720,DF,,lotico,2,ADASA,-15.827918,-47.560375,Informação não disponível,2017,8,72.7,68.8,77.7,3.43178420900021,11.7771428571432
-47.523989,-15.8281909999999,207,42450730,DF,,lotico,2,ADASA,-15.828191,-47.523989,Informação não disponível,2017,8,74.35,72,76.3,2.10645267146986,4.43714285714252
-47.475649,-15.859859,208,42450740,DF,,lotico,2,ADASA,-15.859859,-47.475649,Informação não disponível,2017,8,73.65,71.4,75.7,2.14675835355767,4.60857142856964
-47.48538,-15.9037489999999,209,42450760,DF,,lotico,2,ADASA,-15.903749,-47.48538,Informação não disponível,2017,8,73.3,71,76.4,2.24499443206456,5.04000000000087
-47.445931,-15.947641,210,42450770,DF,,lotico,2,ADASA,-15.947641,-47.445931,Informação não disponível,2017,8,70075,64.2,73.2,3.77463337860253,14.2478571428603
-47.3986111099999,-15.97388889,211,42450900,DF,,lotico,2,ADASA,-15.97388889,-47.39861111,RIBEIRÃO JARDIM DF-100,2017,8,75.2,73.5,78.8,2.24626674411485,5.04571428571632
-47415,-16.0357999999999,212,42454000,DF,,lotico,12,ADASA,-16.0358,-47415,São Bernardo,2017,8,72825,67.9,76.6,3.34610647939176,11.1964285714275
-37.44547261,-9.95770464799995,213,49402500,SE,Lagoa do Rancho/L02,lentico,12,SEMARH/SRH,-9.957704648,-37.44547261,Riacho Jabuti,2017,2,61.8,61.8,61.8,0,0
-37.6013779899999,-10.11893441,214,49519000,SE,Algodoeiro/L01,lentico,12,SEMARH/SRH,-10.11893441,-37.60137799,Riacho Alagadiço,2017,2,65.8,65.8,65.8,0,0
-37.29150838,-9.91106177399996,215,49572000,SE,Rio Capivara/F06,lotico,12,SEMARH/SRH,-9.911061774,-37.29150838,Rio Capivara,2017,2,48.5,48.5,48.5,0,0
-37.22695383,-10.1936569499999,216,49619000,SE,Três Barras/L03,lentico,12,SEMARH/SRH,-10.19365695,-37.22695383,Gararu,2017,2,68.7,68.7,68.7,0,0
-37.40505608,-10.23667963,217,49650900,SE,N. S. da Glória/L06,lentico,12,SEMARH/SRH,-10.23667963,-37.40505608,Riacho Pau do Cedro,2017,2,52.7,52.7,52.7,0,0
-36.889091,-10.2465133699999,218,49700000,SE,Riacho Jacaré/F01,lotico,12,SEMARH/SRH,-10.24651337,-36.889091,Riacho Jacaré,2017,2,47.3,47.3,47.3,0,0
-36.84251983,-10.20656516,219,49704000,SE,Comporta/L04,lentico,12,SEMARH/SRH,-10.20656516,-36.84251983,Riacho Jacaré,2017,2,44.1,44.1,44.1,0,0
-36.63015969,-10.4682341299999,220,49744000,SE,Betume/F02,lotico,12,SEMARH/SRH,-10.46823413,-36.63015969,Rio Betume,2017,2,68.2,68.2,68.2,0,0
-36.6682344,-10.4278384099999,221,49745000,SE,Santo Antônio/F03,lotico,12,SEMARH/SRH,-10.42783841,-36.6682344,Rio Santo Antonio,2017,2,64.3,64.3,64.3,0,0
-36.80771635,-10.36977954,222,49746000,SE,Rio dos Pilões/F04,lotico,12,SEMARH/SRH,-10.36977954,-36.80771635,Rio dos Pilões,2017,2,48.7,48.7,48.7,0,0
-36.77937192,-10.5736974599999,223,49796000,SE,Rio Papagaio/F05,lotico,12,SEMARH/SRH,-10.57369746,-36.77937192,Rio Papagaio,2017,2,47,47,47,0,0
-37.1856386499999,-10.3653285,224,50021000,SE,Cumbe/L05,lentico,12,SEMARH/SRH,-10.3653285,-37.18563865,Riacho Marmelo,2017,2,53.6,53.6,53.6,0,0
-36.9582279599999,-10.5900008699999,225,50040000,SE,ANA/Japaratuba,lotico,12,ANA/SEMARH,-10.59000087,-36.95822796,Rio Japaratuba,2017,2,69.3,69.3,69.3,0,0
-36.91388212,-10.5805993499999,226,50042000,SE,ANA/Japaratuba Mirim,lotico,12,ANA/SEMARH,-10.58059935,-36.91388212,Rio Japaratuba Mirim,2017,2,50.5,50.5,50.5,0,0
-37.08491665,-10.4411289499999,227,50042500,SE,Rio Japaratuba/F07,lotico,12,SEMARH/SRH,-10.44112895,-37.08491665,Rio Japaratuba,2017,2,61.1,61.1,61.1,0,0
-37.11478197,-10.46189013,228,50042800,SE,Riacho da Aldeia/F09,lotico,12,SEMARH/SRH,-10.46189013,-37.11478197,Riacho da Aldeia,2017,2,64.3,64.3,64.3,0,0
-36.9131301699999,-10.5810191899999,229,50043000,SE,ANA/Japaratuba Mirim,lotico,12,ANA/SEMARH,-10.58101919,-36.91313017,Rio Japaratuba Mirim,2017,2,52.1,52.1,52.1,0,0
-37.02803463,-10.5302714699999,230,50043400,SE,Rio Lagartixo/F10,lotico,12,SEMARH/SRH,-10.53027147,-37.02803463,Rio Lagartixo,2017,2,62.2,62.2,62.2,0,0
-37.11303158,-10.5426584099999,231,50043500,SE,Riacho Sangradouro/F08,lotico,12,SEMARH/SRH,-10.54265841,-37.11303158,Riacho Sangradouro,2017,2,59.6,59.6,59.6,0,0
-37.11246484,-10.59654942,232,50046000,SE,ANA/Siriri,lotico,12,ANA/SEMARH,-10.59654942,-37.11246484,Rio Siriri,2017,2,68.1,68.1,68.1,0,0
-37.03468192,-10.6965986399999,233,50047000,SE,ANA/Siriri,lotico,12,ANA/SEMARH,-10.69659864,-37.03468192,Rio Siriri,2017,2,51.4,51.4,51.4,0,0
-37.1911075799999,-10.66340987,234,50080000,SE,ANA/Rio Sergipe,lotico,12,ANA/SEMARH,-10.66340987,-37.19110758,Rio Sergipe,2017,2,54,54,54,0,0
-37.30102049,-10.64360347,235,50080300,SE,Riacho Cajueiro dos Veados/F20,lotico,12,SEMARH/SRH,-10.64360347,-37.30102049,Rcho Cajueiro dos Veados,2017,2,60.8,60.8,60.8,0,0
-37.3668935499999,-10.63743514,236,50080600,SE,Jacarecica/F12,lotico,12,SEMARH/SRH,-10.63743514,-37.36689355,Rio Jacarecica,2017,2,52.8,52.8,52.8,0,0
-37.1783310599999,-10.8988872699999,237,50080700,SE,Poxim Mirim/F15,lotico,12,SEMARH/SRH,-10.89888727,-37.17833106,Rio Poxim Mirim,2017,2,69,69,69,0,0
-37.1861089,-10.91944476,238,50080800,SE,Poxim Açú/F14,lotico,12,SEMARH/SRH,-10.91944476,-37.1861089,Rio Poxim Açú,2017,2,74.9,74.9,74.9,0,0
-37.35974594,-10.6751157699999,239,50081000,SE,Jacarecica I/L09,lentico,12,SEMARH/SRH,-10.67511577,-37.35974594,Jacarecica,2017,2,61,61,61,0,0
-37.28794211,-10.72194881,240,50082000,SE,Jacarecica II/L10,lentico,12,SEMARH/SRH,-10.72194881,-37.28794211,Jacarecica,2017,2,70.6,70.6,70.6,0,0
-37.22663675,-10.7632081699999,241,50083000,SE,Cotinguiba/F17,lotico,12,SEMARH/SRH,-10.76320817,-37.22663675,Rio Cotinguiba,2017,2,69.4,69.4,69.4,0,0
-37.2132392899999,-10.7125161,242,50084000,SE,Jacarecica/F19,lotico,12,SEMARH/SRH,-10.7125161,-37.21323929,Rio Jacarecica,2017,2,62,62,62,0,0
-37.18915269,-10.80296606,243,50085000,SE,Cotinguiba/F18,lotico,12,SEMARH/SRH,-10.80296606,-37.18915269,Rio Cotinguiba,2017,2,45.3,45.3,45.3,0,0
-37.69893554,-10.3657628399999,244,50101000,SE,Carira/L13,lentico,12,SEMARH/SRH,-10.36576284,-37.69893554,Grutião do Carira,2017,2,52,52,52,0,0
-37.57134676,-10.55144367,245,50126000,SE,Coité/L14,lentico,12,SEMARH/SRH,-10.55144367,-37.57134676,Coité,2017,2,62.9,62.9,62.9,0,0
-37.2466523699999,-10.5229057499999,246,50150050,SE,Sergipe/F11***,lotico,12,SEMARH/SRH,-10.52290575,-37.24665237,Rio Sergipe,2017,2,49.3,49.3,49.3,0,0
-37.4379555799999,-10.5232101999999,247,50150200,SE,Ribeirópolis/L07,lentico,12,SEMARH/SRH,-10.5232102,-37.43795558,Riacho do Coqueiro,2017,2,57.8,57.8,57.8,0,0
-38.19048902,-10.73465644,248,50152500,SE,Amargosa/L17,lentico,12,SEMARH/SRH,-10.73465644,-38.19048902,Informação não disponível,2017,2,68.4,68.4,68.4,0,0
-38.9999936799999,-10.6443725899999,249,50169500,SE,ANA/Vaza Barris,lotico,12,ANA/SEMARH,-10.64437259,-38.99999368,Rio Vaza Barris,2017,2,66.7,66.7,66.7,0,0
-37.7957487899999,-10.7585885399999,250,50175000,SE,Taboca/L15,lentico,12,SEMARH/SRH,-10.75858854,-37.79574879,Taboca,2017,2,59.9,59.9,59.9,0,0
-37.4519420399999,-10.79832744,251,50181000,SE,Poção da Ribeira/L12,lentico,12,SEMARH/SRH,-10.79832744,-37.45194204,Traíras,2017,2,60.2,60.2,60.2,0,0
-37.41006491,-10.66804353,252,50181800,SE,Itabaiana/L08,lentico,12,SEMARH/SRH,-10.66804353,-37.41006491,Riacho Marcela,2017,2,48.7,48.7,48.7,0,0
-37.5257397999999,-10.7626221899999,253,50183000,SE,Lomba/F22,lotico,12,SEMARH/SRH,-10.76262219,-37.5257398,Rio Lomba,2017,2,57.9,57.9,57.9,0,0
-37.4653456299999,-10.71380561,254,50183500,SE,Rio das Traíras/F23,lotico,12,SEMARH/SRH,-10.71380561,-37.46534563,Rio das Traíras,2017,2,58.5,58.5,58.5,0,0
-37.58050157,-10.83679208,255,50186000,SE,Rio Vaza Barris/F21,lotico,12,SEMARH/SRH,-10.83679208,-37.58050157,Vaza Barris,2017,2,44.8,44.8,44.8,0,0
-37.2107813,-10.91748374,256,50187200,SE,Poxim/L11,lentico,12,SEMARH/SRH,-10.91748374,-37.2107813,Poxim Açu,2017,2,81,81,81,0,0
-37.0971332,-10.92154382,257,50188000,SE,DESO - Aracaju/L19,lentico,12,SEMARH/SRH,-10.92154382,-37.0971332,Rio Poxim,2017,2,63,63,63,0,0
-37.35135115,-10.13674466,258,50191000,SE,ANA/Vaza Barris,lotico,12,ANA/SEMARH,-10.13674466,-37.35135115,Rio Vaza Barris,2017,2,63.6,63.6,63.6,0,0
-37.14507952,-10.96879911,259,50192500,SE,Pitanga/F16,lotico,12,SEMARH/SRH,-10.96879911,-37.14507952,Rio Pitanga,2017,2,68.6,68.6,68.6,0,0
-37.49907474,-11.0024470999999,260,50194000,SE,Piautinga/F37,lotico,12,SEMARH/SRH,-11.0024471,-37.49907474,Rio Piauitinga,2017,2,70.9,70.9,70.9,0,0
-37.4948926,-11.0582279299999,261,50195500,SE,Riacho Grilo/F38,lotico,12,SEMARH/SRH,-11.05822793,-37.4948926,Riacho Grilo,2017,2,64.8,64.8,64.8,0,0
-37.3810018099999,-11.0644561199999,262,50196000,SE,Rio Fundo/F43,lotico,12,SEMARH/SRH,-11.06445612,-37.38100181,Rio Fundo,2017,2,57.6,57.6,57.6,0,0
-37.3939657999999,-11.1390562899999,263,50196800,SE,Calumbi/Rio Quebradas/F39,lotico,12,SEMARH/SRH,-11.13905629,-37.3939658,Rio Calumbi/Rio Quebradas,2017,2,60.8,60.8,60.8,0,0
-37.2683043599999,-11.07494156,264,50197000,SE,Rio Tejubeba/F24,lotico,12,SEMARH/SRH,-11.07494156,-37.26830436,Rio Tejupeba,2017,2,31.4,31.4,31.4,0,0
-37.58716808,-11.10096887,265,50200000,SE,Rio Piauí/F25,lotico,12,SEMARH/SRH,-11.10096887,-37.58716808,Rio Piauí,2017,2,74.5,74.5,74.5,0,0
-37.74426778,-10.9897615199999,266,50203000,SE,Rio Piauí /F42,lotico,12,SEMARH/SRH,-10.98976152,-37.74426778,Rio Piauí,2017,2,63.3,63.3,63.3,0,0
-37.73191422,-10.9466163,267,50205000,SE,Rio Jacaré/F41,lotico,12,SEMARH/SRH,-10.9466163,-37.73191422,Rio Jacaré,2017,2,62.5,62.5,62.5,0,0
-37.66763672,-10.95863027,268,50210000,SE,Dionísio Machado/L16,lentico,12,SEMARH/SRH,-10.95863027,-37.66763672,Piauí,2017,2,46.8,46.8,46.8,0,0
-37.64111021,-11.21630683,269,50221000,SE,Riacho Areais/F34,lotico,12,SEMARH/SRH,-11.21630683,-37.64111021,Riacho Areais,2017,2,64.1,64.1,64.1,0,0
-37.59763041,-11.26875333,270,50222000,SE,Riacho Sapé/Doce/F35,lotico,12,SEMARH/SRH,-11.26875333,-37.59763041,Rcho. Sapé/Doce ou Saboeiro,2017,2,69,69,69,0,0
-37.34882289,-11.19430145,271,50229500,SE,Rio Fundo/F28,lotico,12,SEMARH/SRH,-11.19430145,-37.34882289,Rio Fundo,2017,2,60.7,60.7,60.7,0,0
-37.4308909499999,-11.1759208299999,272,50229600,SE,Riachão/F40,lotico,12,SEMARH/SRH,-11.17592083,-37.43089095,Rio Riachão,2017,2,55.7,55.7,55.7,0,0
-37.3918667099999,-11.25561419,273,50229800,SE,Biriba/F36,lotico,12,SEMARH/SRH,-11.25561419,-37.39186671,Rio Biriba,2017,2,49,49,49,0,0
-37.4420539499999,-11.26614267,274,50230000,SE,ANA/Piauitinga,lotico,12,ANA/SEMARH,-11.26614267,-37.44205395,Rio Piauitinga,2017,2,40.5,40.5,40.5,0,0
-37.9106163499999,-11.05506553,275,50240000,SE,Jabiberi/L18,lentico,12,SEMARH/SRH,-11.05506553,-37.91061635,Jabiberi,2017,2,68.5,68.5,68.5,0,0
-37.62003078,-11.40141375,276,50241000,SE,Pagão/Guararema/Riachão/F31,lotico,12,SEMARH/SRH,-11.40141375,-37.62003078,Rio Pagão/Guararema/Riachão,2017,2,53.9,53.9,53.9,0,0
-37.5531445399999,-11.3449737399999,277,50243000,SE,Pagão/Guararema/F29,lotico,12,SEMARH/SRH,-11.34497374,-37.55314454,Rio Pagão/Guararema,2017,2,60.3,60.3,60.3,0,0
-37.45018642,-11.34638569,278,50244000,SE,João Dias/Ariquitiba/F33,lotico,12,SEMARH/SRH,-11.34638569,-37.45018642,Rio João Dias/Ariquitiba,2017,2,50.9,50.9,50.9,0,0
-37.4726862699999,-11.35520932,279,50245000,SE,Guararema/F30,lotico,12,SEMARH/SRH,-11.35520932,-37.47268627,Rio Guararema,2017,2,57.2,57.2,57.2,0,0
-37.4736614299999,-11.3561817299999,280,50245100,SE,Sapucaia/F32,lotico,12,SEMARH/SRH,-11.35618173,-37.47366143,Rio Sapucaia,2017,2,58.9,58.9,58.9,0,0
-37.7569296099999,-11.4384724499999,281,50275000,SE,Riacho Água Branca/F46,lotico,12,SEMARH/SRH,-11.43847245,-37.75692961,Riacho Água Branca,2017,2,52.2,52.2,52.2,0,0
-37.7143492499999,-11.51477155,282,50277000,SE,Riacho Brejo/F47,lotico,12,SEMARH/SRH,-11.51477155,-37.71434925,Riacho Brejo,2017,2,74.3,74.3,74.3,0,0
-37.49133696,-11.47374948,283,50285000,SE,Rio Guararema ou Indiaroba/F27,lotico,12,SEMARH/SRH,-11.47374948,-37.49133696,Rio Guararema ou Indiaroba,2017,2,60.9,60.9,60.9,0,0
-37.6639077199999,-11.4816696899999,284,50286000,SE,Itamirim/F44,lotico,12,SEMARH/SRH,-11.48166969,-37.66390772,Rio Itamirim,2017,2,66.7,66.7,66.7,0,0
-37.52871119,-11.5063972099999,285,50288000,SE,Rio Paripe/F45,lotico,12,SEMARH/SRH,-11.50639721,-37.52871119,Rio Paripe,2017,2,58.1,58.1,58.1,0,0
-47.596313,-16.041576,286,60019000,DF,,lotico,2,ADASA,-16.041576,-47.596313,Rio Samambaia,2017,8,77.2,65.9,85.7,7.63787554606279,58.337142857144
-48.23,-15.71,287,60435000,DF,,lotico,2,ADASA,-15.71,-48.23,ALTO RIO DESCOBERTO,2017,8,72225,61.6,83.6,9.06622460406897,82.1964285714255
